top_class,leaf_class,video,path,width,height,resolution,fps,frame_count,duration_sec,codec,aspect_ratio,center_check_pct_in_box
Survival,Yes,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\12.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\13.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\14.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\15.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\16.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\17.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\18.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\19.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\2.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\3.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\4.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Yes,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Yes,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\7.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\8.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\9.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
